tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
tt0305923,movie,"Workers, Peasants","Operai, contadini",0,2001,,123,Drama
tt0305975,movie,Potlatch,Potlatch,0,2001,,95,Drama
tt0305981,movie,The Prince and the Pirate,Il principe e il pirata,0,2001,,90,Comedy
tt0306135,movie,The Theory of the Leisure Class,The Theory of the Leisure Class,0,2001,,109,"Crime,Drama,Mystery"
tt0306188,movie,Chances Are,Vat Doi Sao Doi,0,2001,,90,"Comedy,Romance"
tt0306359,movie,Transistor Love Story,Monrak Transistor,0,2001,,120,"Comedy,Drama,Musical"
tt0306444,movie,Aida of the Trees,Aida degli alberi,0,2001,,75,"Adventure,Animation,Family"
tt0306449,movie,Alexandria,Alexandreia,0,2001,,110,Drama
tt0306474,movie,Princess Arete,Arîte hime,0,2001,,105,"Adventure,Animation,Drama"
tt0306500,movie,Babylon Vista,Babylon Vista,0,2001,,90,Comedy
tt0306522,movie,Bat sei ching mai,Bat sei ching mai,0,2001,,107,"Action,Drama"
tt0306568,movie,Blood of the Samurai,Blood of the Samurai,0,2001,,75,"Action,Adventure,Comedy"
tt0306651,movie,La Brassiere,Chuet sai hiu bra,0,2001,,105,"Comedy,Romance"
tt0306708,movie,Dance of a Dream,Oi gwan yue mung,0,2001,,94,"Comedy,Romance"
tt0306741,movie,Doraemon: Nobita and the Winged Braves,Doraemon: Nobita to tsubasa no yûsha tachi,0,2001,,95,"Action,Adventure,Animation"
tt0306855,movie,Style,Style,0,2001,,157,"Comedy,Musical,Mystery"
tt0306951,movie,Herz,Herz,0,2001,,100,Drama
tt0307001,movie,In Camera,In Camera,0,2001,,86,"Drama,Mystery,Thriller"
tt0307109,movie,The Lost Skeleton of Cadavra,The Lost Skeleton of Cadavra,0,2001,,90,"Comedy,Horror,Sci-Fi"
tt0307154,movie,Mi yu shi qi xiao shi,Mi yu shi qi xiao shi,0,2001,,87,Drama
tt0307162,movie,All About Our House,Minna no ie,0,2001,,116,Comedy
tt0307213,movie,Bad Guy,Nabbeun namja,0,2001,,100,"Drama,Romance"
tt0307283,movie,One Blood Planet,One Blood Planet,0,2001,,80,"Horror,Thriller"
tt0307370,movie,Reflection on the Role,Eidolo kai rolos,0,2001,,80,Drama
tt0307448,movie,Sex Court: The Movie,Sex Court: The Movie,0,2001,,95,Comedy
tt0307680,movie,X-Kids,Os Xeretas,0,2001,,90,"Adventure,Family"
tt0307932,movie,The Scam,Afera,0,2001,,87,Crime
tt0307950,movie,At the Lake,Am See,0,2001,,45,"Adventure,Drama,Thriller"
tt0307971,movie,Man Walking on Snow,"Aruku, hito",0,2001,,103,"Comedy,Drama"
tt0308049,movie,The Black Door,The Black Door,0,2001,,96,Horror
tt0308280,movie,Friends,Friends,0,2001,,167,"Action,Comedy,Drama"
tt0308285,movie,Borders,Frontières,0,2001,,105,Drama
tt0308365,movie,Heart Over Head,Herz über Kopf,0,2001,,90,"Drama,Romance"
tt0308388,movie,Hype,Hype,0,2001,,102,"Comedy,Drama,Romance"
tt0308459,movie,Kumamoto monogatari,Kumamoto monogatari,0,2001,,122,"Drama,Fantasy,History"
tt0308478,movie,Snaker,Kuon puos Keng Kang,0,2001,,108,"Fantasy,Horror,Romance"
tt0308556,movie,Marie,Marie,0,2001,,73,Action
tt0308559,movie,The Marriage Certificate,Shui shuo wo bu zai hu,0,2001,,110,"Comedy,Drama"
tt0308670,movie,Oi ching bak min bau,Oi ching bak min bau,0,2001,,101,"Comedy,Romance"
tt0308727,movie,Pins and Needles,Pins and Needles,0,2001,,80,Drama
tt0308911,movie,Smack,Smack,0,2001,,84,Drama
tt0308977,movie,Thelma,Thelma,0,2001,,95,Drama
tt0308981,movie,The Deserted Valley,Thung lung hoang vang,0,2001,,90,"Drama,Romance"
tt0309106,movie,Zhyoltyy karlik,Zhyoltyy karlik,0,2001,,100,Comedy
tt0309291,movie,Blue Spring,Aoi haru,0,2001,,83,Drama
tt0309307,movie,Women's Expectations,L'attente des femmes,0,2001,,82,"Drama,Romance"
tt0309331,movie,Bahay ni Lola,Bahay ni Lola,0,2001,,92,"Comedy,Horror,Thriller"
tt0309457,movie,Coffee and Language,Coffee and Language,0,2001,,87,"Drama,Romance"
tt0309480,movie,D'Boyz,D'Boyz,0,2001,,50,Music
tt0309694,movie,Wretched Lives,Hubog,0,2001,,100,"Crime,Drama"
tt0309705,movie,Everyday God Kisses Us on the Mouth,În fiecare zi Dumnezeu ne saruta pe gura,0,2001,,93,"Comedy,Drama"
tt0309722,movie,It Is What It Is,It Is What It Is,0,2001,,112,Drama
tt0309734,movie,Jeunesse dorée,Jeunesse dorée,0,2001,,85,Drama
tt0309870,movie,Moment in Time,Moment in Time,0,2001,,90,"Romance,Thriller"
tt0309897,movie,Nothing More,Nada,0,2001,,90,"Comedy,Romance"
tt0309972,movie,Pagdating ng panahon,Pagdating ng panahon,0,2001,,115,"Comedy,Drama,Romance"
tt0309978,movie,Pangako... Ikaw lang,Pangako... Ikaw lang,0,2001,,100,"Drama,Romance"
tt0309988,movie,(Paris: XY),(Paris: XY),0,2001,,80,Drama
tt0310149,movie,The Princess Blade,Shurayukihime,0,2001,,92,"Action,Sci-Fi"
tt0310181,movie,Witches to the North,Streghe verso nord,0,2001,,110,"Comedy,Fantasy"
tt0310335,movie,Walk Backwards,Walk Backwards,0,2001,,88,Drama
tt0310368,movie,Yamashita: The Tiger's Treasure,Yamashita: The Tiger's Treasure,0,2001,,113,"Action,Drama,War"
tt0310790,movie,The Living Forest,El bosque animado,0,2001,,83,"Animation,Family,Fantasy"
tt0311361,movie,Jesus Christ Vampire Hunter,Jesus Christ Vampire Hunter,0,2001,,85,"Action,Comedy,Horror"
tt0311439,movie,La leyenda del unicornio,La leyenda del unicornio,0,2001,,70,Animation
tt0311473,movie,Mainly Etc.,Mainly Etc.,0,2001,,127,Drama
tt0311539,movie,The Only Journey of His Life,To monon tis zois tou taxeidion,0,2001,,87,"Biography,Drama"
tt0311594,movie,Nuvvu Naaku Nachchav,Nuvvu Naaku Nachchav,0,2001,,184,"Comedy,Romance"
tt0311841,movie,Save Me,Sose me,0,2001,,100,Drama
tt0311930,movie,El transcurso de las cosas,El transcurso de las cosas,0,2001,,65,"Drama,Romance"
tt0311939,movie,Troublesome Night 12,Yam yeung lo 12: Mei yung see,0,2001,,88,"Comedy,Horror"
tt0312014,movie,"Wesh, Wesh, What's Happening?","Wesh wesh, qu'est-ce qui se passe?",0,2001,,83,"Crime,Drama"
tt0312297,movie,10 Attitudes,10 Attitudes,0,2001,,87,"Comedy,Drama"
tt0312308,movie,My Beautiful Days,24,0,2001,,91,Drama
tt0312367,movie,Antonia,Antonia,0,2001,,100,Drama
tt0312412,movie,Beijing Rocks,Bak Ging lok yue liu,0,2001,,109,"Drama,Music"
tt0312499,movie,Boys Klub,Boys Klub,0,2001,,96,"Comedy,Family"
tt0312525,movie,Chicken Skin,Carne de gallina,0,2001,,96,Comedy
tt0312563,movie,Merry-Go-Round,Choh luen kwong cha min,0,2001,,94,"Comedy,Romance"
tt0312567,movie,Chui hau tung dip,Chui hau tung dip,0,2001,,93,Action
tt0312573,movie,Clara y Elena,Clara y Elena,0,2001,,98,Drama
tt0312687,movie,Daughter of Keltoum,La fille de Keltoum,0,2001,,106,Drama
tt0312843,movie,Suicide Club,Jisatsu sâkuru,0,2001,,99,"Crime,Drama,Horror"
tt0312932,movie,"You Shoot, I Shoot",Maai hung paak yan,0,2001,,94,"Action,Comedy,Crime"
tt0312941,movie,My Life as McDull,Mak Dau goo si,0,2001,,75,"Animation,Comedy,Drama"
tt0312983,movie,Musorshchik,Musorshchik,0,2001,,95,Romance
tt0313211,movie,The Wind Horse,Aoud rih,0,2001,,88,Drama
tt0313262,movie,Beautiful People,Beautiful People,0,2001,,105,Drama
tt0313342,movie,Dream,Dream,0,2001,,104,"Comedy,Drama,Romance"
tt0313403,movie,Nightmares in Precinct 7,Chat ho chai goon,0,2001,,115,"Crime,Horror,Mystery"
tt0313448,movie,Palco & Hirsch,Palco & Hirsch,0,2001,,103,"Action,Adventure,Comedy"
tt0313579,movie,Funeral March,Seung joi ngo sam,0,2001,,97,"Drama,Romance"
tt0313580,movie,The Seventh Sun of Love,O 7os ilios tou erota,0,2001,,124,"Drama,Romance"
tt0313812,movie,"Dummy Mommy, Without a Baby",Yuk lui tim ding,0,2001,,90,Comedy
tt0313974,movie,Divorce: The Musical,Divorce: The Musical,0,2001,,86,"Comedy,Musical"
tt0314004,movie,Dui Duari,Dui Duari,0,2001,,136,"Drama,Mystery"
tt0314021,movie,Stop the Bitch Campaign,Enjo-kôsai bokumetsu undô,0,2001,,105,"Action,Drama"
tt0314134,movie,"Gulczas, what do you think...","Gulczas, a jak myslisz?",0,2001,,100,"Comedy,Crime"
tt0314247,movie,Kah-chan,Kah-chan,0,2001,,96,Comedy
tt0314332,movie,Love Letters: A Romantic Trilogy,Love Letters: A Romantic Trilogy,0,2001,,96,"Drama,Romance"
tt0314366,movie,Megamalhar,Megamalhar,0,2001,,90,"Musical,Romance"
tt0314474,movie,Otilia Rauda,Otilia Rauda,0,2001,,110,Drama
tt0314789,movie,You Are Free,To Azadi,0,2001,,87,"Drama,Family"
tt0314880,movie,Westend,Westend,0,2001,,89,"Comedy,Crime"
tt0315100,movie,100 Days,100 Days,0,2001,,100,Drama
tt0315521,movie,Drop Dead Roses,Drop Dead Roses,0,2001,,93,"Comedy,Romance"
tt0315636,movie,Süd. Grenze,Süd. Grenze,0,2001,,56,"Action,Comedy,Drama"
tt0316075,movie,Jurij,Jurij,0,2001,,83,Family
tt0316189,movie,Looking for Buddha,Looking for Buddha,0,2001,,88,"Comedy,Drama"
tt0316502,movie,"Rodrigo, la película","Rodrigo, la película",0,2001,,88,"Drama,Musical,Romance"
tt0316566,movie,Sennen no koi - Hikaru Genji monogatari,Sennen no koi - Hikaru Genji monogatari,0,2001,,143,"Biography,Drama,History"
tt0316729,movie,Shrapnels in Peace,Tarkesh-ha-ye solh,0,2001,,80,"Drama,Family"
tt0316955,movie,In the Arm of the Sea,Í faðmi hafsins,0,2001,,111,"Drama,Mystery,Romance"
tt0317309,movie,Dama de Porto Pim,Dama de Porto Pim,0,2001,,90,Drama
tt0317333,movie,Extreme Challenge,Dei seung chui keung,0,2001,,89,"Action,Adventure"
tt0317657,movie,Sharp Guns,Him gok,0,2001,,86,"Action,Crime"
tt0317743,movie,The Confession,Itiraf,0,2001,,100,Drama
tt0317763,movie,Fish and Elephant,Jin nian xia tian,0,2001,,106,Romance
tt0317811,movie,Kasam,Kasam,0,2001,,210,"Action,Drama"
tt0317911,movie,Mechanics,Mechanics,0,2001,,48,"Comedy,Drama"
tt0317962,movie,One-Man Show,One-Man Show,0,2001,,139,"Comedy,Drama"
tt0318073,movie,Shut Yer Dirty Little Mouth,Shut Yer Dirty Little Mouth,0,2001,,75,Comedy
tt0318156,movie,Ushi Says: Hi!,Ushi Says: Hi!,0,2001,,81,Comedy
tt0318267,movie,99euro-films,99euro-films,0,2001,,79,Drama
tt0318284,movie,Alexander and Aishe,Alexandros kai Aise,0,2001,,110,"Drama,Romance"
tt0318359,movie,Cop Shop Babes,Leung lui chai goon,0,2001,,95,"Comedy,Crime,Drama"
tt0318363,movie,The Saving Hands,Chui gik ji sau,0,2001,,93,Drama
tt0318819,movie,WXIII: Patlabor,WXIII: Patlabor the Movie 3,0,2001,,102,"Action,Animation,Crime"
tt0318972,movie,Akasthile Paravakal,Akasthile Paravakal,0,2001,,125,"Action,Drama"
tt0319058,movie,Bhadra,Bhadra,0,2001,,106,Horror
tt0319316,movie,Dosth,Dosth,0,2001,,124,"Drama,Romance"
tt0319336,movie,Eduruleni Manishi,Eduruleni Manishi,0,2001,,138,"Comedy,Drama"
tt0319337,movie,Ee Parakkum Thalika,Ee Parakkum Thalika,0,2001,,138,"Comedy,Drama,Romance"
tt0319460,movie,Goa,Goa,0,2001,,118,Drama
tt0319653,movie,Karumadikkuttan,Karumadikkuttan,0,2001,,141,Drama
tt0319699,movie,The Mastermind,Kollektsioner,0,2001,,100,Thriller
tt0319702,movie,The Turn of the Century,Konets veka,0,2001,,151,Drama
tt0319841,movie,Megasandesam,Megasandesam,0,2001,,170,"Drama,Horror,Romance"
tt0320282,movie,The Planet,El planeta,0,2001,,50,Animation
tt0320306,movie,Pranayakalathu,Pranayakalathu,0,2001,,70,Romance
tt0320309,movie,Premagni,Premagni,1,2001,,135,Adult
tt0320314,movie,Proprietarii de stele,Proprietarii de stele,0,2001,,101,Drama
tt0320574,movie,Tatarin,Tatarin,0,2001,,101,"Drama,Romance"
tt0320641,movie,Tokyo X Erotica,Tôkyô X erotika: Shibireru kairaku,1,2001,,77,Adult
tt0320671,movie,The Dark Night,Tyomnaya noch,0,2001,,98,"Drama,War"
tt0321649,movie,Gore from Outer Space,Chi wo sû uchû,0,2001,,85,"Comedy,Horror,Sci-Fi"
tt0321959,movie,Death Game,Death Game,0,2001,,95,"Action,Drama,Thriller"
tt0322189,movie,Bonus,Efapax,0,2001,,85,Comedy
tt0322232,movie,Electrical Girl,Fat din chiu giu wa,0,2001,,90,"Comedy,Fantasy,Romance"
tt0322286,movie,Five Lines,Five Lines,0,2001,,110,Drama
tt0322423,movie,Louder Than Bombs,Glosniej od bomb,0,2001,,87,"Comedy,Drama,Romance"
tt0322645,movie,Inuyasha the Movie: Affections Touching Across Time,Inuyasha - Toki wo koeru omoi,0,2001,,100,"Action,Adventure,Animation"
tt0322693,movie,Gangstacity,Gangstacity,0,2001,,70,Comedy
tt0322788,movie,Ishtam,Ishtam,0,2001,,110,"Comedy,Drama,Romance"
tt0322896,movie,Jutro bedzie niebo,Jutro bedzie niebo,0,2001,,77,Drama
tt0322991,movie,Krai Thong,Krai Thong,0,2001,,92,"Action,Fantasy,Horror"
tt0323303,movie,Mowaten we mokhber we haramy,Mowaten we mokhber we haramy,0,2001,,135,"Comedy,Drama,Musical"
tt0323364,movie,Narendran Makan Jayakanthan Vaka,Narendran Makan Jayakanthan Vaka,0,2001,,150,"Comedy,Drama"
tt0323458,movie,Drowning Fish,Oboreru sakana,0,2001,,101,Thriller
tt0324125,movie,Suryachakram,Suryachakram,0,2001,,93,Drama
tt0324368,movie,Undercover X,Undercover X,0,2001,,74,Action
tt0325010,movie,L'arpenteur,L'arpenteur,0,2001,,45,Drama
tt0325043,movie,New Moon,Bagong buwan,0,2001,,130,"Action,Drama,War"
tt0325105,movie,Booba,Booba,0,2001,,99,Comedy
tt0325126,movie,Bro,Bro,0,2001,,93,Comedy
tt0325170,movie,The Cheaters,Zing jeung,0,2001,,80,"Crime,Drama"
tt0325513,movie,Let's Not Cry,Gwenchana uljima,0,2001,,108,Drama
tt0325711,movie,The Last Stand,The Last Stand,0,2001,,57,Drama
tt0325730,movie,Lethal Force,Lethal Force,0,2001,,70,Action
tt0325851,movie,La mujer de mi vida,La mujer de mi vida,0,2001,,103,Drama
tt0325946,movie,Leaving by the Way,Pa celam aizejot,0,2001,,90,"Drama,Romance"
tt0326009,movie,The Price of the American Dream,The Price of the American Dream,0,2001,,97,Drama
tt0326107,movie,Satorare,Satorare,0,2001,,128,Drama
tt0327028,movie,Majunu,Majunu,0,2001,,172,"Action,Drama,Romance"
tt0327206,movie,Uma Vida em Segredo,Uma Vida em Segredo,0,2001,,95,Drama
tt0327612,movie,Dalawang pisngi ng langit,Dalawang pisngi ng langit,0,2001,,100,"Drama,Romance"
tt0327730,movie,The Firefly,Hotaru,0,2001,,114,Drama
tt0328033,movie,Kingdom,Kingdom,0,2001,,96,"Adventure,Family,Fantasy"
tt0328169,movie,Naked Nights,Naked Nights,0,2001,,97,Drama
tt0328193,movie,Noordeloos,Noordeloos,0,2001,,100,Drama
tt0328226,movie,Out Kold,Out Kold,0,2001,,77,Action
tt0328420,movie,Shooters,Shooters,0,2001,,72,"Crime,Drama"
tt0328567,movie,Trip,Trip,0,2001,,101,"Comedy,Romance"
tt0328610,movie,Venus: Diosa ng kagandahan,Venus: Diosa ng kagandahan,0,2001,,101,Drama
tt0328824,movie,Akumyô,Akumyô,0,2001,,118,Action
tt0329227,movie,Invitation,Invitation,0,2001,,84,"Comedy,Drama"
tt0329276,movie,Vendetta,Laguna,0,2001,,92,"Drama,Thriller"
tt0329589,movie,Shark Hunter,Shark Hunter,0,2001,,94,"Action,Adventure,Horror"
tt0329768,movie,The Wind,The Wind,0,2001,,90,"Drama,Horror,Mystery"
tt0329777,movie,Shadow,Yau leng ching shu,0,2001,,89,"Horror,Romance"
tt0329792,movie,City of Desire,Yuk mong ji sing,0,2001,,92,"Crime,Drama"
tt0329980,movie,Alas-dose,Alas-dose,0,2001,,108,"Action,Drama"
tt0329995,movie,Ano bang meron ka?,Ano bang meron ka?,0,2001,,103,"Comedy,Drama,Romance"
tt0330036,movie,Banyo Queen,Banyo Queen,0,2001,,115,"Comedy,Horror"
tt0330103,movie,Buhay kamao,Buhay kamao,0,2001,,117,Action
tt0330147,movie,Chinese Dinner,Chainizu dina,0,2001,,78,"Drama,Mystery"
tt0330173,movie,Cool Dudes 24/7,Cool Dudes 24/7,0,2001,,85,"Adventure,Comedy"
tt0330200,movie,Daybreak,Daybreak,0,2001,,90,Drama
tt0330410,movie,Hostage,Hostage,0,2001,,100,Action
tt0330430,movie,Ika-pitong Gloria,Ika-pitong Gloria,0,2001,,100,Drama
tt0330447,movie,Santo: Infraterrestre,Santo: Infraterrestre,0,2001,,85,"Action,Family,Sci-Fi"
tt0330468,movie,Jack of Diamonds,Jack of Diamonds,0,2001,,84,"Action,Adventure,Crime"
tt0330496,movie,Joshua Oh Joshua,Joshua Oh Joshua,0,2001,,90,"Comedy,Family,Musical"
tt0330725,movie,Onsehan,Onsehan,0,2001,,95,Action
tt0330807,movie,Raybang,Raybang,0,2001,,91,"Comedy,Drama"
tt0330841,movie,Sa huling paghihintay,Sa huling paghihintay,0,2001,,106,"Drama,Romance"
tt0330847,movie,Sakim sa pag-ibig,Sakim sa pag-ibig,0,2001,,83,Romance
tt0330949,movie,Surveillance,Surveillance,0,2001,,93,"Horror,Thriller"
tt0331097,movie,Ying hung yan mat,Ying hung yan mat,0,2001,,84,Crime
tt0331213,movie,Causa efecto,Causa efecto,0,2001,,75,Thriller
tt0331232,movie,Dhyasparva,Dhyasparva,0,2001,,135,"Biography,Drama,History"
tt0331262,movie,The Hypnotist,The Hypnotist,0,2001,,45,"Comedy,Drama"
tt0331481,movie,Ene mene muh - und tot bist du,Ene mene muh - und tot bist du,0,2001,,89,Comedy
tt0332021,movie,El-Rehla,El-Rehla,0,2001,,120,"Comedy,Drama,Romance"
tt0332129,movie,A House on a Hill,A House on a Hill,0,2001,,89,Drama
tt0332260,movie,Camel(s),Nakta(dul),0,2001,,90,Drama
tt0332511,movie,Why Can't I Be a Movie Star?,Why Can't I Be a Movie Star?,0,2001,,87,Comedy
tt0333343,movie,The Diva and the Falcon: Gothic Tragedy in a Montevideo Town,The Diva and the Falcon: Gothic Tragedy in a Montevideo Town,0,2001,,86,Thriller
tt0333902,movie,The Best of Times,Mei li shi guang,0,2001,,109,"Crime,Drama,Thriller"
tt0334937,movie,Una bellezza che non lascia scampo,Una bellezza che non lascia scampo,0,2001,,87,Drama
tt0335984,movie,Baliktaran: Si Ace at si Daisy,Baliktaran: Si Ace at si Daisy,0,2001,,102,"Comedy,Romance"
tt0336164,movie,Churi,Choori,0,2001,,84,"Drama,Family"
tt0336664,movie,High School Girl's Friend,Jo gakusei no tomo,0,2001,,104,"Comedy,Drama"
tt0336923,movie,Las noches de Constantinopla,Las noches de Constantinopla,0,2001,,119,"Comedy,Drama,Music"
tt0336931,movie,Tilt,Nos hacemos falta (Tilt),0,2001,,97,Comedy
tt0336961,movie,"Ooops, teka lang... Diskarte ko 'to!","Ooops, teka lang... Diskarte ko 'to!",0,2001,,110,"Action,Comedy,Drama"
tt0337024,movie,Platonic Sex,Puratonikku sekusu,0,2001,,104,Drama
tt0337628,movie,The Girl Under the Waves,The Girl Under the Waves,0,2001,,80,Drama
tt0338565,movie,"Love Me, Love My Money",Yau ching yam shui baau,0,2001,,99,"Comedy,Romance"
tt0338568,movie,Blue Moon,Yuet moon pau Sai Wan,0,2001,,93,"Comedy,Romance"
tt0338988,movie,Family Secrets,Family Secrets,0,2001,,78,Drama
tt0339006,movie,First Time Caller,First Time Caller,0,2001,,81,Comedy
tt0339485,movie,Paarthale Paravasam,Paarthale Paravasam,0,2001,,146,Comedy
tt0339748,movie,Vengeance for Sale,Sukedachi-ya Sukeroku,0,2001,,88,"Action,Comedy,Drama"
tt0339847,movie,Ultraman Cosmos: The First Contact,Urutoraman Kosumosu: The First Contact,0,2001,,90,"Adventure,Family,Fantasy"
tt0340214,movie,Life After Mrs. de Nijs,Het leven na mevrouw de Nijs,0,2001,,48,Drama
tt0340310,movie,Regína,Regína,0,2001,,90,"Comedy,Crime,Family"
tt0341323,movie,Cover Story,Cover Story,0,2001,,140,Thriller
tt0341471,movie,Mist in Judge,Tie ying sha ji,0,2001,,103,"Crime,Drama"
tt0341513,movie,Outkast,Outkast,0,2001,,62,Crime
tt0341571,movie,About the Living,Seres humanos,0,2001,,80,Drama
tt0341625,movie,Tres pájaros,Tres pájaros,0,2001,,105,"Adventure,Romance,Thriller"
tt0342305,movie,Dr. Bartolomeu e a Clínica do Sexo,Dr. Bartolomeu e a Clínica do Sexo,1,2001,,97,Adult
tt0342635,movie,Tomorrow Is Another Day,...ki avrio mera einai,0,2001,,87,Drama
tt0342795,movie,Traveller of Rey,Mosafere rey,0,2001,,115,"Action,Drama,History"
tt0342968,movie,A Girl's Secret,Asrar el-banaat,0,2001,,91,Drama
tt0343175,movie,When Maryam Spoke Out,Lamma hikyit Maryam,0,2001,,98,Drama
tt0343397,movie,Bakit 'di totohanin,Bakit 'di totohanin,0,2001,,106,"Comedy,Drama,Family"
tt0343755,movie,Seven Acts,Haft parde,0,2001,,90,Drama
tt0344077,movie,Mona Saber,Mona Saber,0,2001,,92,Drama
tt0344102,movie,Narinig mo na ba ang l8est?,Narinig mo na ba ang l8est?,0,2001,,125,"Comedy,Romance"
tt0344484,movie,"Tosca, la verdadera historia","Tosca, la verdadera historia",0,2001,,123,Comedy
tt0344514,movie,Naughty Boys,Uwaki na bokura,0,2001,,80,Drama
tt0344898,movie,Barrio bravo de Tepito,Barrio bravo de Tepito,0,2001,,90,Drama
tt0345234,movie,Fils de zup,Fils de zup,0,2001,,90,"Comedy,Drama"
tt0346860,movie,Di kita ma-reach,Di kita ma-reach,0,2001,,115,"Action,Comedy,Drama"
tt0346904,movie,Dream of a Warrior,Cheonsamong,0,2001,,100,"Action,Fantasy,Romance"
tt0347014,movie,Forbidden,Forbidden,0,2001,,84,"Drama,Romance"
tt0347310,movie,Kangkong,Kangkong,0,2001,,101,Comedy
tt0347484,movie,Malefemmene,Malefemmene,0,2001,,90,Drama
tt0347486,movie,Malikot ang agos ng tubig,Malikot ang agos ng tubig,1,2001,,100,"Drama,Romance"
tt0347927,movie,Al-saher,Al-saher,0,2001,,127,"Comedy,Drama"
tt0348154,movie,Susmaryosep! Four Fathers,Susmaryosep! Four Fathers,0,2001,,100,"Comedy,Drama"
tt0348161,movie,Sweetiecakes,Sweetiecakes,0,2001,,90,"Comedy,Romance"
tt0348165,movie,Syota ng bayan,Syota ng bayan,0,2001,,105,"Drama,Romance"
tt0348168,movie,Tabi tabi po!,Tabi tabi po!,0,2001,,117,Horror
tt0348190,movie,Tere Liye,Tere Liye,0,2001,,138,"Drama,Family,Musical"
tt0348225,movie,Tomie: Re-birth,Tomie: Re-birth,0,2001,,101,Horror
tt0348232,movie,Tortura Selvagem - A Grade,Tortura Selvagem - A Grade,0,2001,,75,Action
tt0349094,movie,Apoy sa karagatan,Apoy sa karagatan,0,2001,,85,Action
tt0349121,movie,Bagansya,Bagansya,0,2001,,110,Action
tt0349130,movie,Basagan ng mukha,Basagan ng mukha,0,2001,,90,Action
tt0349178,movie,"Bukas, babaha ng dugo","Bukas, babaha ng dugo",0,2001,,99,"Action,Crime,Drama"
tt0349470,movie,The Friggin' Mafia Movie,The Friggin' Mafia Movie,0,2001,,86,Comedy
tt0349586,movie,How Henry Miller Changed My Life,How Henry Miller Changed My Life,0,2001,,73,"Comedy,Romance"
tt0349592,movie,Huli sa akto,Huli sa akto,0,2001,,97,"Action,Thriller"
tt0349598,movie,Huwag kang kikibo...,Huwag kang kikibo...,0,2001,,100,"Drama,Thriller"
tt0349670,movie,Kaaway hanggang hukay,Kaaway hanggang hukay,0,2001,,95,"Action,Drama"
tt0349676,movie,Kasibulan,Kasibulan,0,2001,,106,Drama
tt0349763,movie,Luv Text,Luv Text,0,2001,,104,"Comedy,Drama,Fantasy"
tt0349767,movie,Mahal kita... Kahit sino ka pa!,Mahal kita... Kahit sino ka pa!,0,2001,,90,"Action,Crime,Romance"
tt0349790,movie,Marital Rape,Marital Rape,0,2001,,110,"Crime,Drama"
tt0349794,movie,Masakit... Huwag mong ipilit!,Masakit... Huwag mong ipilit!,0,2001,,90,Drama
tt0349824,movie,Minsan may isang puso,Minsan may isang puso,0,2001,,90,Drama
tt0349867,movie,Nag-aapoy na langit,Nag-aapoy na langit,0,2001,,95,Drama
tt0349920,movie,Oras na para lumaban,Oras na para lumaban,0,2001,,115,Action
tt0349939,movie,Parehas ang laban,Parehas ang laban,0,2001,,108,Action
tt0349965,movie,Pilak,Pilak,0,2001,,95,Action
tt0350000,movie,Pukyutan,Pukyutan,0,2001,,100,"Comedy,Romance"
tt0350207,movie,Tikim,Tikim,0,2001,,90,"Comedy,Romance"
tt0350313,movie,Weyt a Minit... Kapeng mainit,Weyt a Minit... Kapeng mainit,0,2001,,119,Comedy
tt0350357,movie,Your Guardian,Your Guardian,0,2001,,83,"Comedy,Drama,Romance"
